6,8,11,19,37,46  
11,15,19,25,27,45
1,16,18,20,22,44 
4,5,9,17,28,39   
9,18,20,28,32,40 
9,16,21,28,29,48 
9,20,23,33,35,42 
7,19,29,38,46,47 
9,22,26,36,38,42 
11,14,15,30,31,47
1,19,27,37,40,49 
2,11,20,21,31,38 
5,19,31,34,47,49 
1,26,31,32,42,49 
2,11,13,28,36,45 
8,19,26,29,45,48 
1,9,31,43,46,47  
6,12,18,20,22,48 
2,4,15,17,30,42  
3,16,21,28,32,33 
21,36,39,41,44,49
2,12,19,20,35,48 
10,16,26,30,34,43
8,22,24,30,34,45 
4,5,34,36,43,46  
9,10,22,25,30,41 
19,23,29,36,37,40
7,13,14,29,38,43 
31,37,42,43,45,49
3,6,20,30,43,47  
8,9,18,28,33,46  
6,9,19,28,42,46  
4,5,6,12,29,42   
1,5,12,21,23,36  
12,20,24,26,41,45
12,15,35,38,48,49
1,14,17,26,28,49 
17,21,30,38,40,41
8,10,12,24,35,40 
6,13,33,35,39,48 
4,12,21,31,35,48 
9,25,34,44,46,48 
8,15,17,40,45,49 
5,13,25,30,39,41 
1,6,10,21,38,48  
15,33,37,39,40,42
5,22,23,36,39,46 
3,15,29,40,44,47 
8,12,15,32,44,45 
11,20,26,29,33,42
5,16,17,21,27,48 
4,6,8,10,20,38   
2,5,10,15,27,46  
12,17,24,26,27,35
2,4,17,24,27,46
10,21,28,30,44,49
8,11,13,16,23,24
7,13,36,40,41,48
13,22,24,34,39,43
6,10,20,39,40,49
3,9,16,29,33,37
4,8,31,33,39,46
1,2,9,25,29,39
8,20,31,34,39,42
19,30,40,41,43,45
10,26,28,29,32,38
8,29,37,42,44,49
3,12,22,35,47,49
17,19,39,43,46,48
3,10,28,32,38,40
13,23,30,32,42,43
20,26,28,35,40,45
4,8,28,34,44,47
14,26,28,34,41,48
16,20,27,29,36,38
2,7,10,14,21,36
2,7,20,30,34,39
4,14,17,32,45,47
10,16,20,24,35,47
5,17,23,32,46,48
2,13,25,32,33,44
3,4,9,35,44,49
1,7,12,17,20,25
10,24,32,40,41,44
2,10,29,34,40,43
9,24,33,35,41,49
17,25,28,32,35,42
4,7,8,15,38,41
3,10,20,41,48,49
5,8,17,22,26,30
5,18,28,30,47,49
3,4,6,11,31,38
2,16,18,24,27,41
6,16,24,29,38,43
2,10,12,42,43,44
24,26,30,36,37,42
3,13,23,26,47,48
8,15,20,38,42,43
8,22,23,39,43,47
15,33,34,37,42,48
6,11,25,28,33,42
10,23,32,34,39,44
1,21,22,37,38,48
4,7,17,31,46,47
6,8,16,24,38,42
4,6,25,29,33,49
10,16,25,38,40,49
1,2,5,12,28,47
