10,12,16,22,39,44
4,7,19,27,29,32  
4,7,12,15,35,45  
4,6,12,18,47,49  
9,28,29,37,40,43 
4,10,12,16,17,47 
4,20,25,27,44,49 
18,19,25,34,42,48
4,11,20,26,34,40 
11,15,16,22,37,49
1,5,21,43,45,49  
2,8,15,16,40,43  
16,23,27,29,33,42
13,21,22,26,31,48
8,16,17,32,38,44 
15,17,18,23,36,47
3,5,11,19,23,24  
8,18,22,26,32,36 
20,24,29,31,40,48
2,7,12,14,16,17  
1,5,22,31,33,45  
8,15,26,31,37,49 
6,11,24,27,37,44 
4,32,37,42,43,49 
1,6,23,24,28,44  
4,8,15,29,30,35  
3,8,16,38,41,49  
3,12,15,26,32,42 
15,21,26,27,33,46
9,13,15,23,31,42 
19,22,27,30,34,36
10,14,16,27,30,38
3,13,15,16,33,34 
9,17,20,28,34,48 
12,27,28,33,38,45
10,17,20,30,43,47
7,31,35,38,40,47 
9,16,18,34,39,45 
7,8,13,16,36,38  
5,8,13,24,34,44  
6,16,21,32,37,45 
21,28,37,44,45,46
6,13,14,20,24,43 
1,5,16,24,43,47  
2,34,35,37,40,48 
2,4,12,39,40,44  
11,12,28,31,44,45
16,21,23,35,40,44
5,9,22,27,37,39  
4,18,25,40,45,47 
3,10,22,27,37,49 
11,13,14,17,31,39
5,10,14,17,30,40 
1,11,21,29,33,34 
4,15,21,29,40,48
12,21,26,33,37,43
3,5,13,15,16,24
4,9,20,29,33,45
14,18,25,35,45,48
2,15,26,28,37,41
2,12,19,25,28,35
8,10,19,24,32,38
2,8,14,17,31,49
3,12,18,23,39,49
4,11,15,17,29,39
9,20,24,29,37,46
12,19,24,26,29,47
5,7,9,23,38,45
8,15,17,22,24,40
5,6,8,14,31,46
7,9,20,39,40,49
8,12,30,34,46,49
2,4,7,40,43,49
7,15,17,41,45,47
8,28,30,35,36,47
6,7,9,12,24,29
7,12,15,20,28,42
3,4,26,31,35,39
6,22,30,31,39,48
9,10,14,15,19,47
8,11,18,30,31,41
2,12,14,19,29,33
2,14,15,36,38,41
2,17,21,34,40,46
1,6,14,18,22,27
13,24,27,30,31,36
4,28,35,37,40,43
1,19,26,33,34,35
5,8,19,21,35,46
12,15,20,36,44,49
11,22,28,43,44,47
16,17,22,37,39,43
13,21,23,24,30,44
6,8,16,17,32,42
8,20,22,26,29,45
3,4,18,26,30,45
2,3,4,16,22,47
19,21,23,33,43,49
15,22,25,31,35,40
11,21,24,30,34,38
1,3,7,12,15,47
1,10,17,20,27,32
15,17,19,23,24,49
4,9,17,19,36,38
1,8,11,26,37,44
12,19,21,30,31,47
4,5,16,17,22,30
2,14,24,26,38,41
