27,31,34,38,41,44
3,21,27,28,40,45 
5,6,8,17,19,46   
6,21,36,37,41,46 
2,5,15,35,36,38  
6,14,17,28,39,43 
5,13,20,24,30,43 
24,33,37,38,39,49
8,13,15,31,39,44 
3,9,10,24,25,45  
4,13,20,38,48,49 
2,12,22,34,40,46 
5,15,33,38,39,40 
4,6,18,36,40,41  
5,22,34,39,40,44 
1,7,30,33,35,37  
4,12,17,41,45,46 
6,9,10,16,21,26  
1,5,12,16,29,32  
1,3,7,34,43,49   
17,20,24,26,27,36
15,17,22,23,33,46
1,12,27,34,35,47 
9,10,14,20,35,43 
14,25,28,31,36,47
6,9,12,21,24,31  
10,15,21,26,39,49
4,32,33,39,47,48 
7,19,23,26,31,35 
3,23,27,29,39,41 
7,9,21,25,32,47  
9,16,19,24,27,46 
2,3,12,25,26,28  
7,14,17,26,34,47 
2,12,19,25,39,49 
6,17,31,32,35,41 
4,5,17,23,27,43  
6,13,17,27,41,42 
4,8,14,33,41,42  
5,19,30,32,33,47 
7,13,16,17,20,23 
11,12,18,28,33,45
5,6,20,22,33,38  
4,13,14,26,40,47 
7,20,39,43,45,47 
2,3,24,26,34,46  
19,23,32,37,40,43
18,26,29,34,37,38
3,7,11,33,38,45  
11,27,36,41,43,49
2,14,15,16,45,48 
12,15,21,35,40,41
15,24,32,36,43,48
13,21,25,32,33,34
4,16,25,33,38,49 
3,4,6,13,14,33   
13,17,26,28,43,48
24,29,30,34,37,41
4,9,18,27,32,49
6,7,20,31,36,43
1,5,22,26,27,40
4,16,21,32,37,46
7,8,14,23,38,44
8,13,15,26,28,30
18,25,26,27,35,47
5,13,21,29,33,34
1,17,18,31,38,46
7,21,23,25,29,42
1,2,6,14,28,45
1,2,4,5,11,38
12,27,33,34,37,41
8,13,22,30,47,48
7,9,36,43,47,48
4,11,15,21,36,45
2,22,28,37,38,47
7,8,12,21,32,46
3,21,25,27,37,38
4,5,12,19,27,34
2,3,6,8,17,32
13,25,32,38,47,48
3,4,10,29,42,49
6,26,27,35,39,49
2,10,11,13,23,40
16,22,23,31,42,47
2,9,20,23,32,43
7,10,37,39,48,49
1,18,21,33,35,43
5,22,27,29,39,42
6,7,35,41,43,46
2,6,28,42,46,47
15,22,32,33,34,35
2,8,19,24,33,37
1,16,33,37,38,42
13,14,15,20,21,25
20,27,34,35,37,38
13,14,19,24,28,41
11,15,22,24,25,49
15,16,31,37,38,44
7,23,29,30,32,41
1,8,11,36,39,40
13,16,28,29,46,48
2,9,15,25,31,47
9,10,22,32,42,44
3,4,31,37,41,48
13,14,23,32,37,45
5,9,19,35,41,48
13,22,41,46,47,49
2,3,4,18,22,43   
4,16,20,24,40,45
19,26,29,31,45,46
6,21,22,26,27,37
7,20,30,35,44,48
2,18,22,25,32,47
1,12,17,30,37,46
6,9,10,37,42,46
13,14,17,25,28,34
2,7,20,21,38,47
2,3,17,33,35,47
1,7,26,34,36,37
2,13,31,34,35,45
9,20,28,29,43,45
8,17,30,37,42,46
