3,10,23,25,28,31
7, 8,18,38,41,42
1, 7,23,28,41,45
2,10,14,22,23,45
4, 9,21,27,38,46
6,17,18,20,38,48
2, 9,24,29,45,47
11,14,25,30,33,45
1, 2,20,30,32,35
2, 4,10,29,34,47
9,15,19,22,27,28
15,24,28,31,32,40
8,12,14,26,27,34
15,21,22,38,40,47
3,20,33,43,45,47
6,11,17,18,37,49
2, 3,20,22,25,47
2, 3, 7, 8,19,21
6,10,13,25,32,38
2, 4,24,29,35,45
2,25,35,39,40,47
15,20,24,27,28,42
14,22,24,26,29,35
5,16,18,30,43,46
6,14,21,23,29,47
14,24,26,31,46,48
 2, 3, 9,19,29,32
 4,20,35,36,37,39
 8,14,18,22,28,44
 1,10,24,35,37,38
 2,11,14,18,22,25
10,11,21,28,38,40
 5,10,21,31,35,42
 6,15,22,29,30,42
11,36,38,40,47,48
 1,12,19,20,35,38
 7, 8,10,11,23,35
 4,10,15,25,33,45
 2, 3,12,15,31,48
14,18,27,29,31,39
21,23,29,30,43,44
11,15,27,30,31,43
 1, 4, 5, 7,16,35
 9,19,21,33,43,47
16,18,34,39,40,41
 5,11,12,18,40,47
 7,10,23,37,40,43
 1,16,21,22,43,49
 5, 7,22,24,30,34
 2, 5,21,22,33,46
 1, 6,10,30,31,32
11,13,19,34,36,40
 4,29,38,45,47,48
18,21,23,24,38,48
 6,10,19,29,34,36
10,15,17,20,40,43
13,17,18,21,47,49
 5,11,21,32,38,48
 1, 3, 5, 8,42,43
 2,25,27,34,35,44
 4, 5, 7,34,40,42
10,17,21,23,25,47
14,17,20,34,35,46
 2, 3,14,19,27,28
 1, 5,31,33,34,41
16,20,25,28,40,49
11,23,34,35,41,47
14,15,36,47,48,49
 6,16,19,26,29,45
 1, 8,26,27,30,44
11,19,21,36,41,42
 3, 9,11,24,30,37
 5,18,32,35,43,49
10,12,31,41,42,43
12,14,17,20,33,44
 3,12,18,21,31,49
11,19,32,36,38,44
 1, 8, 9,28,33,36
 4, 6, 8,11,16,29
13,16,19,23,24,41
 1,25,26,31,33,46
22,24,31,38,41,44
 1,19,23,27,29,41
 2, 5,18,25,33,43
14,25,26,32,37,47
 6,21,33,36,44,45
 4, 9,38,43,45,46
 7,19,21,27,28,47
 5, 7,10,21,30,43
 5,25,27,37,46,48
17,25,31,33,38,44
 2, 9,20,21,30,38
17,20,27,29,32,33
15,16,21,30,46,49
15,17,18,22,41,43
12,26,29,30,36,38
 7, 8,14,23,40,48
 7, 9,30,33,42,43
 7, 8,13,17,32,37
 3, 6, 8, 9,12,44
 2,15,35,41,42,46
 5,13,17,28,35,49
23,24,30,42,47,48
 2, 5,13,26,41,44	
6, 7,16,20,46,49
6,13,24,25,26,33
5,13,16,18,20,31
4,28,32,39,40,48
13,20,22,23,27,29
5, 9,17,19,26,39
6,13,16,23,39,45
11,17,18,21,24,31
1, 9,15,22,23,33
4,14,22,28,32,37
10,35,37,39,43,49
1, 7,13,24,25,49
3,19,20,33,34,40
8,14,16,28,31,48
21,29,31,34,45,48
13,23,28,34,35,36
11,15,22,26,41,48
3, 4,12,15,30,38
2,24,25,31,33,40
9,11,14,15,28,41
10,15,16,27,41,47
5,10,19,25,32,37
4, 6,21,27,34,49
7,21,22,26,37,48
4, 8,15,24,36,39
3,10,11,15,28,42
3, 5,15,18,21,22
9,17,19,21,38,44
2, 3,24,31,40,46
15,16,17,23,29,30
3,11,26,28,40,44
9,12,13,23,27,33
11,15,23,27,33,43
5,21,36,42,44,47
6, 7,20,28,40,49
7, 9,21,33,38,39
15,17,20,22,28,29
2, 6,18,27,31,39
3,20,30,32,37,48
4,15,17,23,28,48
1,10,11,39,46,47
3, 6,12,29,48,49
8,36,38,41,43,46
1, 4,17,29,30,39
14,25,29,31,38,39
2, 7, 8,13,31,44
1, 7,21,23,35,47
7,17,19,36,40,41
3, 4,21,27,28,34
18,26,28,30,31,47
1,24,25,31,44,49
9,18,19,25,26,41
6,22,23,30,38,49
4,11,19,22,24,32
1, 3, 9,13,19,21
5,13,27,39,42,47
4, 8,12,17,32,45
4,11,17,20,36,48
6,32,38,42,45,47
9,11,18,21,22,41
3,10,18,32,35,38
1, 5,11,14,33,40
11,19,23,27,30,47
7,19,20,25,28,42
14,16,27,29,44,46
4, 8, 9,19,39,42
6,12,13,17,19,44
18,25,30,37,41,49
4,19,20,28,40,49
5, 7,11,19,42,46
19,25,28,29,34,44
2,12,14,23,24,48
11,26,32,33,39,47
7,21,24,29,34,49
11,13,16,21,22,37
3,18,31,41,43,48
16,20,23,29,42,46
3, 6,10,15,31,43
8,12,22,38,44,48
3, 5,18,27,32,46
1, 3, 4, 8,32,35
12,24,25,41,45,49
9,24,26,32,42,47
13,16,30,31,37,38
4, 9,14,16,23,48
9,11,15,17,20,48
6,25,39,40,46,49
21,23,30,34,36,46
7,24,32,39,43,47
3,10,26,31,37,38
18,19,22,30,32,34
1, 2, 5, 9,21,42
11,28,32,36,44,46
1, 7,19,24,36,38
13,15,18,22,28,47
5,19,22,26,30,49
12,20,42,43,48,49
3, 9,15,19,23,34
1,11,17,29,35,43
1, 6, 9,22,24,29
15,23,30,32,37,38
18,21,27,30,36,44
2, 6,29,40,44,48
7,12,14,24,28,33
