7,9,14,33,35,44  
10,14,23,26,45,48
10,15,20,25,36,42
18,24,40,42,46,48
7,9,17,33,37,48  
1,9,13,19,24,45  
2,16,25,32,33,37 
7,16,29,34,35,41 
2,12,17,18,32,47 
15,22,23,24,39,48
1,13,27,35,38,40 
5,18,20,23,31,42 
1,2,3,16,27,43   
9,15,16,24,27,31 
2,24,28,30,33,35 
5,11,14,24,38,45 
1,5,16,21,27,44  
2,3,10,18,32,45  
6,15,26,31,43,46 
8,12,28,29,41,47 
3,13,21,42,44,49 
4,12,19,36,39,41 
6,12,20,33,42,43 
7,10,22,25,35,40 
15,17,24,29,30,41
16,25,27,36,41,48
19,25,31,36,43,46
9,16,20,29,39,40 
15,27,30,31,38,44
3,9,15,21,30,39  
2,4,8,31,36,41   
6,11,12,36,42,44 
7,18,26,30,37,48 
2,6,17,25,38,42  
4,11,17,32,34,43 
14,22,27,31,42,44
5,17,22,24,30,42 
11,12,21,32,41,44
5,10,13,16,20,27 
1,2,11,17,31,38  
3,5,8,37,44,49   
2,4,24,30,37,48  
16,17,21,29,32,47
1,7,32,33,38,46  
4,10,22,32,40,47 
25,31,38,41,44,45
11,15,26,35,37,40
6,9,11,34,48,49  
1,5,10,14,17,35  
8,18,36,40,48,49 
8,13,16,17,19,35 
12,22,23,25,36,37
8,19,24,27,38,49 
4,17,18,23,27,37 
1,17,21,22,41,47
1,6,7,12,13,23
4,37,41,43,44,45
1,7,10,15,16,20
1,2,8,17,20,42
2,6,15,22,25,44
4,5,10,11,25,36
12,15,20,22,27,31
9,17,25,27,29,36
4,14,15,34,47,48
4,12,30,37,45,46
5,7,16,26,42,44
8,10,12,14,35,37
2,9,14,29,32,45
26,28,29,30,47,48
14,16,24,28,31,34
7,23,26,29,32,41
3,12,24,25,26,28
7,25,27,30,36,40
10,13,17,20,32,40
4,13,20,29,32,34
2,5,12,13,25,39
4,15,31,34,35,48
25,28,29,42,46,49
3,18,28,35,39,47
5,7,12,14,23,36
3,8,19,38,44,45
14,15,22,24,26,43
5,27,37,40,46,48
2,7,30,38,43,45
4,16,18,35,45,47
6,10,13,18,23,40
3,4,10,15,27,33
1,6,32,39,45,48
2,8,21,42,46,48
3,5,11,44,46,49
1,7,18,25,36,46
7,13,26,31,40,44
7,11,12,16,35,47
19,26,27,45,46,47
7,9,14,21,34,49
2,8,9,15,31,47
2,3,19,29,31,39
7,9,13,23,24,41
11,18,19,20,25,39
2,5,22,24,40,48
2,18,27,32,35,47
8,15,19,23,32,49
3,25,27,28,34,39
2,5,8,11,14,32
1,6,14,19,25,41
1,2,8,24,39,48
7,24,30,42,45,46
2,11,32,39,40,41
12,20,22,28,45,46
6,27,34,38,41,47
