8,11,21,26,35,38 
23,24,43,44,46,48
24,26,27,30,32,40
2,23,25,28,40,49 
3,11,14,29,45,48 
2,3,19,27,31,44  
1,5,21,30,33,36  
7,12,17,32,38,40 
12,30,34,41,44,46
3,11,14,35,37,42 
2,10,14,20,28,34 
5,8,18,32,33,37  
7,9,12,25,26,46  
8,14,17,20,28,38 
2,27,30,36,37,45 
3,4,7,13,19,34   
3,18,22,30,33,36 
4,13,17,21,37,41 
3,4,6,8,35,47    
5,8,9,12,32,34   
14,16,23,28,35,49
7,16,25,36,43,46 
1,20,24,41,43,49 
1,3,4,18,26,39   
17,27,34,35,42,49
34,35,44,46,47,49
1,2,5,6,23,46    
7,12,17,34,35,49 
5,8,11,15,34,37  
7,9,16,27,29,37  
6,15,18,31,32,38 
9,32,33,35,42,45 
8,12,15,29,34,35 
12,15,22,30,38,43
4,6,22,26,32,47  
14,23,27,29,42,47
12,15,17,18,25,29
10,12,27,32,38,42
2,20,21,32,34,41 
8,22,26,27,35,47 
16,35,39,44,46,47
5,7,30,32,38,39  
16,23,36,39,47,49
11,20,23,25,27,29
2,4,6,17,37,46   
4,11,14,16,30,49 
4,8,19,26,36,37  
2,7,14,32,41,44  
15,22,23,25,26,33
5,10,24,31,39,45 
2,7,12,16,34,35  
1,18,27,30,31,47 
21,22,28,29,40,44
13,18,28,32,41,49
3,28,29,34,43,44 
6,7,14,16,17,37
14,27,30,31,33,46
2,18,20,22,29,46
3,4,13,38,39,49
23,25,27,28,30,33
9,11,27,28,32,47
8,17,22,28,43,46
10,15,16,44,47,49
11,17,27,33,35,39
3,4,9,16,20,49
1,4,6,37,38,42
10,18,20,27,28,41
20,21,25,34,40,44
13,14,17,44,45,46
11,35,36,39,46,47
29,31,35,38,42,49
12,15,20,31,33,37
14,19,28,33,37,48
9,23,36,37,40,47
3,8,12,23,27,35
8,15,21,34,44,45
1,10,13,15,25,32
12,13,18,34,39,40
1,5,16,37,38,49
9,15,21,28,43,46
8,29,37,43,44,47
3,6,16,29,33,49
1,7,9,13,28,43
5,19,22,28,32,44
6,11,15,25,29,33
13,16,17,31,33,47
13,26,29,33,37,40
4,5,12,32,34,35
22,26,31,35,43,49
5,10,28,30,42,45
13,19,24,26,29,40
1,3,19,20,28,44
10,18,26,31,44,46
1,12,15,28,35,48
30,38,39,42,45,46
5,12,30,33,38,45
8,11,18,22,27,41
1,5,11,34,43,44
1,7,11,15,20,48
4,6,8,41,44,47
11,24,28,31,35,41
8,12,14,19,20,37
7,12,22,26,42,48
3,10,18,38,40,43
12,15,22,24,29,40
8,18,31,41,45,47
2,11,12,16,18,23
26,27,31,38,39,48
12,17,22,23,24,30
3,27,29,31,33,37
17,20,23,25,29,46
7,14,20,31,41,47
