25,33,39,44,45,49
15,21,37,40,41,47
3,29,32,36,40,48 
1,18,23,24,44,49 
11,28,34,36,38,42
8,12,28,33,41,43 
12,14,26,27,28,34
9,10,17,22,29,35 
8,16,22,30,38,43 
7,13,14,16,21,28 
6,19,27,30,37,40 
1,10,11,31,35,37 
16,30,34,38,40,45
3,10,23,24,25,46 
5,10,22,24,36,43 
3,11,16,21,27,33 
7,27,28,35,36,45 
2,13,14,23,36,39 
4,6,8,22,29,35   
9,32,35,43,44,47 
12,26,31,37,41,47
1,27,31,42,47,48 
9,13,15,24,27,37 
4,14,17,42,43,44 
9,10,17,29,38,40 
20,21,22,29,43,48
3,10,11,17,20,32 
4,13,14,28,37,43 
7,10,38,40,45,47 
2,3,8,11,28,30   
9,10,14,40,44,46 
8,22,33,42,47,48 
15,26,28,40,41,42
4,7,9,27,32,42   
16,24,26,29,42,47
11,12,21,24,35,37
8,13,14,25,33,34 
2,13,20,37,38,43 
11,13,30,38,42,45
18,34,42,45,47,49
7,8,20,27,31,44  
3,26,27,37,43,44 
3,15,18,21,41,42 
2,23,32,40,44,48 
1,3,17,24,39,40  
13,14,21,23,30,42
14,20,21,37,45,47
1,26,32,38,42,43 
4,9,11,12,16,46  
25,26,37,39,42,47
8,16,24,25,31,38 
7,11,20,23,27,47 
15,22,25,29,41,47
4,24,27,29,37,45 
7,11,19,33,43,49 
1,9,12,27,30,36
10,13,16,27,42,45
9,14,23,34,40,42
1,3,5,12,33,41
7,8,16,24,25,29
32,35,36,45,46,49
6,12,14,15,36,47
5,9,17,19,26,33
4,7,8,12,33,34
10,16,19,24,27,45
9,14,17,35,42,46
6,7,11,12,21,31
12,19,21,31,32,36
3,12,14,22,36,48
1,9,15,23,47,49
3,12,17,29,48,49
1,6,15,22,25,43
6,9,28,36,41,43
13,18,21,33,44,49
6,17,18,24,33,41
3,12,20,31,36,39
9,10,11,12,43,46
5,13,19,25,34,39
11,12,19,20,36,38
11,23,25,30,34,38
6,7,23,24,34,42
5,7,22,24,34,44
8,25,36,39,42,43
5,7,9,17,23,37
17,18,19,21,26,49
2,20,28,30,45,46
7,11,14,16,28,42
5,21,22,37,47,48
5,14,20,22,37,44
6,8,12,13,33,41
3,4,12,24,26,38
4,28,30,31,44,46
7,11,15,27,35,43
5,10,15,21,30,44
10,18,24,27,34,48
1,17,25,28,36,37
4,11,21,25,33,36
7,23,25,26,27,36
7,23,25,33,41,47
9,12,31,41,44,48
7,24,28,35,43,46
3,9,15,22,31,45
3,18,24,33,38,43
30,36,41,45,46,48
7,8,23,24,31,43
5,17,22,26,28,36
1,9,13,19,44,45
5,14,17,32,43,46
10,28,32,39,43,45
6,9,10,12,15,24
