4,18,28,39,45,48 
6,24,26,40,42,46 
2,3,23,32,43,49  
8,19,22,37,41,45 
5,12,16,28,37,47 
17,19,24,25,45,48
9,14,28,29,30,36 
3,22,31,39,42,48 
4,13,17,24,25,41 
9,21,27,31,41,48 
7,9,12,24,45,48  
8,22,34,37,39,49 
8,9,15,20,22,26  
5,14,26,29,35,43 
2,23,38,45,47,48 
11,27,28,31,39,48
15,17,28,35,42,48
22,28,30,33,42,43
4,6,11,12,31,46  
16,28,37,43,46,48
11,13,17,19,40,47
10,20,33,37,47,49
3,4,6,9,12,25    
3,14,17,23,35,46 
1,15,21,28,30,35 
3,9,35,37,42,44  
7,13,14,17,31,43 
1,14,19,29,35,48 
1,17,28,38,47,48 
7,9,11,34,42,46  
6,9,14,22,26,35  
3,4,20,27,28,35  
4,6,12,14,20,44  
4,11,31,34,41,49 
1,5,20,26,29,32  
1,5,7,10,29,33   
1,17,24,31,43,47 
5,12,18,22,30,36 
1,9,11,25,32,33  
1,9,34,40,44,45  
6,8,10,16,18,29  
7,9,17,21,36,37  
5,6,10,16,29,49  
4,7,18,20,40,44  
6,7,22,37,38,40  
2,10,14,19,20,37 
6,7,28,43,47,49  
9,12,21,27,39,44 
1,10,24,25,35,38 
13,22,32,35,42,46
3,12,14,18,26,37 
8,10,24,26,31,34 
2,12,15,22,33,37 
5,7,9,28,35,36   
3,9,21,28,47,48  
7,17,27,33,38,41 
2,9,13,17,37,47  
1,4,5,6,12,37    
2,5,6,18,22,39   
2,16,19,29,35,37 
1,2,13,33,36,38  
6,7,8,12,33,40   
3,4,6,12,27,47   
1,11,16,33,39,41 
1,7,8,14,35,45   
8,10,23,25,31,40 
12,18,26,41,46,47
2,3,10,18,21,27  
3,5,8,14,45,47   
5,16,22,26,35,37 
2,5,11,17,29,48  
19,22,25,32,43,46
13,14,23,26,32,35
20,22,24,26,32,33
12,32,33,42,45,46
2,14,22,33,40,48 
7,8,10,37,42,45  
4,5,11,17,28,44  
10,18,21,35,40,48
5,16,29,30,45,47 
13,14,16,24,29,46
1,10,12,13,27,39 
2,5,22,26,29,30  
12,15,23,26,37,41
13,20,21,32,33,44
8,29,30,34,41,49
10,26,28,35,40,44
16,17,19,24,33,34
5,6,8,16,19,44
1,15,17,20,33,43
10,11,12,17,23,25
8,19,20,33,37,42
1,5,19,28,33,38
1,3,5,15,20,37
1,7,10,12,15,25
6,10,13,18,30,38
7,11,30,33,37,45
2,19,20,24,26,32
12,15,20,28,48,49
1,5,11,13,23,35
5,25,29,34,41,44
6,9,13,25,43,47
9,20,27,37,38,41 
2,8,11,21,39,45
19,31,33,41,42,43
4,13,15,17,28,32
13,16,23,24,32,39
1,9,12,19,24,31
24,44,45,47,48,49
4,11,19,21,40,46
6,21,23,26,38,44
15,17,29,32,35,47
4,6,7,13,17,32
3,5,8,9,28,30
2,5,7,26,29,30
1,16,18,41,42,47
16,26,35,37,40,45
4,12,17,20,27,45
1,2,4,5,6,36
12,27,30,35,37,47
7,13,14,16,31,39
5,13,25,34,44,48
2,8,12,33,34,49
2,7,9,22,31,37
11,21,28,29,32,47
1,11,20,26,30,34
8,13,30,34,35,40 
23,24,25,41,43,49
7,10,12,28,34,44
5,12,22,44,47,49
16,26,36,46,47,48
6,18,24,31,43,46
2,3,6,25,38,44
13,20,21,23,28,49
1,2,8,22,29,35
14,16,25,32,36,45
7,10,31,32,33,43 
18,19,27,39,44,48
3,20,21,40,42,43
5,14,17,23,43,44
7,16,37,43,44,45
7,11,24,25,35,39
2,12,20,22,23,38 
6,22,45,46,48,49 
4,6,21,37,43,46  
5,6,29,36,41,47  
2,6,13,18,34,42  
1,8,25,41,45,49  
10,20,32,35,37,40
20,25,26,28,36,42
4,6,16,17,37,47  
6,16,24,37,38,48 
11,17,20,21,23,47
14,16,22,37,39,41
5,7,17,18,29,34  
1,9,25,33,40,43  
11,13,16,26,28,48
8,9,32,45,47,49  
4,5,34,36,37,39  
4,15,26,34,44,47 
15,19,21,26,30,49
2,9,11,37,39,49  
7,14,19,20,27,44 
4,22,25,38,44,47 
3,7,13,28,37,42  
9,11,19,25,37,47 
9,21,25,34,36,39 
2,7,24,35,43,46  
3,18,26,35,43,44 
4,9,14,23,31,44
2,20,26,36,37,42
4,6,9,11,19,20
2,7,12,20,39,49
16,18,21,28,29,46
15,16,29,37,40,46
3,6,27,41,45,48
23,26,37,45,47,48
5,28,35,37,38,41
7,10,11,30,41,48
7,8,10,30,47,48
8,11,28,34,44,48
3,5,14,15,31,42
1,4,16,24,29,43
7,9,17,27,35,38
23,25,34,39,42,43
6,17,24,34,36,40
2,5,7,8,33,48
4,7,8,20,31,38
13,20,29,37,41,48
7,9,17,21,33,45
13,18,19,27,31,41
4,12,17,19,34,40
7,12,14,34,36,48
10,22,27,28,42,46
5,10,11,44,46,48
11,18,22,24,30,37
8,12,13,21,29,43
1,2,3,18,34,43
13,16,30,35,37,39
4,12,27,30,31,44
4,16,17,21,37,38
2,3,5,17,31,36
1,4,7,34,45,47
