21,24,30,31,32,35
13,15,23,37,39,46
13,18,21,26,40,42
1,5,9,22,41,49   
6,21,41,47,48,49 
2,10,21,38,45,49 
3,5,20,21,25,37  
15,18,20,24,32,33
1,32,33,36,37,48 
13,23,34,44,46,47
9,18,32,34,37,44 
3,29,30,36,39,49 
3,6,15,17,30,31  
5,17,19,20,25,28 
3,4,12,22,38,39  
4,10,17,21,25,41 
2,8,18,21,32,46  
27,28,30,33,43,46
2,5,16,29,34,40  
1,14,29,31,40,41 
4,13,17,32,35,40 
5,19,28,32,33,45 
1,14,22,28,34,37 
5,6,13,27,46,47  
8,18,24,32,42,44 
23,24,25,28,37,44
9,29,30,31,36,41 
5,11,17,36,41,49 
6,17,18,21,24,25 
11,13,17,32,41,45
5,11,24,33,43,46 
1,6,20,28,40,48  
4,6,22,32,36,47  
3,5,9,12,25,45   
2,7,14,23,35,44  
4,12,13,17,47,48 
7,26,28,30,32,45 
15,17,18,33,36,43
5,30,34,35,39,46 
7,21,26,29,36,39 
7,30,36,39,44,47 
12,17,21,28,46,48
5,6,7,8,26,42    
16,19,24,41,47,49
5,18,22,34,35,48 
5,8,9,14,16,47   
4,6,21,22,33,49  
6,11,26,40,46,49 
1,13,26,29,39,48 
7,13,25,29,30,48 
6,7,12,27,35,38  
3,7,17,18,36,45  
4,12,18,24,26,38 
25,27,31,35,39,46
1,6,15,19,25,32  
4,24,28,30,36,45 
10,14,21,39,41,45
6,18,30,32,33,48 
17,20,23,28,40,45
6,13,19,34,36,47 
5,15,20,25,37,45 
1,17,28,37,44,49 
2,20,26,29,37,39 
8,17,21,22,29,33 
1,2,6,11,22,38   
2,25,32,34,40,42 
11,12,22,35,46,49
3,4,11,12,24,33  
1,26,35,46,47,48 
10,16,19,23,42,46
4,11,34,37,42,44 
5,8,13,21,40,48  
8,12,13,14,19,30 
22,30,33,37,40,42
1,28,33,41,43,46 
22,29,40,41,42,47
1,8,12,20,44,47  
10,22,27,37,38,44
3,6,13,18,24,47  
2,10,20,29,44,47 
15,25,29,33,37,39
8,10,22,24,32,48 
8,12,25,26,29,33 
3,7,20,33,36,37  
1,4,26,27,34,43  
13,18,21,43,44,47
2,5,14,21,24,31  
18,21,24,25,26,49
4,5,9,12,15,25   
7,19,20,26,27,48 
15,22,29,33,43,47
3,6,17,25,27,33  
6,10,19,34,35,44 
12,18,19,27,35,37
5,6,23,26,27,42  
19,23,25,32,39,47
5,10,30,36,42,48 
5,6,20,21,25,43  
10,14,17,18,28,32
1,6,10,13,19,43  
1,10,16,17,18,26 
5,8,19,38,42,47  
3,11,17,21,36,41 
9,10,12,15,16,33 
4,6,24,32,37,45
15,25,27,28,34,38
6,15,19,31,36,48
14,19,24,37,40,42
14,18,31,35,36,41
12,18,25,39,45,46
2,6,31,39,43,48
9,12,18,19,23,34
1,8,10,17,45,47
12,21,33,36,45,46
12,19,25,35,41,47
22,32,35,38,43,48
12,18,22,28,34,38
2,3,6,7,12,31
9,16,18,30,34,44
3,5,13,23,24,41  
3,4,6,7,13,15    
7,17,20,23,32,39 
4,20,22,35,37,45 
6,11,23,25,46,49 
4,22,26,36,39,40 
6,7,11,13,25,41  
6,21,24,41,43,45 
12,21,24,28,40,43
17,19,28,38,40,43
1,17,19,21,29,34 
8,10,24,41,46,48 
12,14,15,36,37,42
1,5,16,27,40,45  
6,12,20,21,38,47 
12,18,28,30,37,43
2,5,32,33,35,48  
6,24,28,35,38,46 
4,6,29,38,46,47  
8,14,19,28,32,49 
3,4,32,37,40,46  
9,16,27,28,46,49 
17,21,23,42,46,48
12,25,26,41,42,48
15,17,34,36,44,48
26,32,37,39,45,47
12,19,20,21,32,39
1,11,14,21,37,39 
19,21,37,39,43,46
5,16,31,36,44,46 
5,10,15,23,28,47 
3,8,9,13,21,30   
5,11,32,34,45,47 
10,20,27,40,43,44
4,21,29,32,37,48 
3,7,12,33,44,47  
1,21,35,36,48,49 
1,5,13,25,35,43  
13,16,32,34,42,48
7,13,20,24,27,38 
6,11,18,24,32,34 
4,23,30,31,33,45 
2,3,32,37,40,44  
7,12,16,23,29,43 
3,5,8,9,25,36    
20,24,30,31,33,41
2,5,25,30,38,41  
16,21,24,29,30,36
19,23,27,32,42,49
2,14,18,25,37,40 
2,9,17,18,29,42  
4,10,12,15,25,47 
4,9,22,23,29,32  
2,11,13,15,26,31 
4,19,28,30,37,40 
2,6,22,38,44,48  
7,10,13,15,28,29 
15,21,28,34,37,44
3,14,15,26,42,47 
3,5,17,19,28,49  
5,19,27,33,41,46 
5,19,25,27,40,49 
6,7,10,14,15,21  
2,6,13,18,30,36  
1,14,16,24,35,48 
1,4,15,18,41,45  
9,12,25,28,41,46 
4,7,15,19,22,25  
3,7,8,23,34,45   
18,30,34,37,46,47
8,25,33,37,40,47 
8,13,30,35,37,42 
4,8,22,30,32,33  
1,4,7,13,40,49   
7,13,19,43,47,49 
15,21,22,23,29,30
7,10,26,30,47,49 
9,14,23,26,29,40 
11,18,23,40,41,44
13,14,18,35,36,42
9,13,28,39,40,45 
1,2,11,14,23,29  
8,20,22,32,37,49 
6,16,26,28,40,48 
25,26,37,39,40,47
2,3,12,40,43,49  
5,6,7,23,26,45   
5,19,30,35,40,42
6,17,24,42,45,46
8,31,33,40,41,45
16,24,39,40,41,49
4,5,7,12,44,46
21,27,29,35,46,47
2,11,12,19,29,32
1,15,27,34,36,37
4,8,10,11,16,45
1,7,13,18,31,48
11,21,23,28,35,47
6,11,21,25,26,48
4,15,31,37,41,44
19,21,24,35,46,47
1,5,26,29,34,43
14,15,24,39,44,47
13,27,30,37,44,45
1,2,8,28,37,46
15,18,22,24,31,46
19,32,33,36,37,40
15,23,29,36,41,49
17,19,25,38,42,46
4,9,12,25,29,40
4,9,34,36,37,40
9,14,15,16,24,45
1,2,3,15,30,39
6,36,39,42,47,48
2,14,19,35,45,47
2,3,8,13,17,37
9,19,21,27,36,43
7,21,28,29,35,37
14,29,30,34,37,43
3,11,18,27,31,47
6,7,26,40,41,45
7,14,28,31,36,47
1,6,9,15,39,40
8,19,22,42,44,46
8,9,10,12,17,38
1,5,8,17,20,48
7,27,31,35,39,48
6,16,18,22,31,44
2,13,29,35,38,43
4,5,22,35,41,48
12,24,25,28,31,43
20,25,28,33,41,43
2,3,8,19,29,34
16,33,35,43,44,49
5,7,14,20,27,39
6,13,24,28,30,32
6,10,12,15,17,40
9,14,19,21,25,28
1,24,37,43,45,47
1,3,11,32,41,48
5,19,21,28,36,37
6,9,25,27,33,45
5,13,36,37,48,49
3,14,20,36,47,49
15,27,28,34,42,47
17,19,30,37,42,49
2,10,17,33,41,46
8,15,24,28,34,44
4,12,13,17,39,48
3,9,10,13,16,19
2,12,14,23,40,47
6,26,31,37,38,48
3,6,10,12,42,47
7,11,22,31,34,46
4,11,13,29,36,48
22,24,25,29,30,46
10,22,26,28,33,41
5,11,36,37,40,44
11,20,22,27,31,44
8,25,26,33,40,42
2,19,31,35,36,44
1,17,19,25,36,37
3,19,27,36,40,48
4,5,11,41,42,45
3,19,23,26,37,49
9,14,18,28,29,41
7,19,20,36,37,40
4,6,9,12,25,44
16,21,33,41,42,49
1,2,5,22,29,48
2,23,35,37,41,49
1,9,18,29,39,47
11,15,25,41,47,48
12,13,21,23,26,46
15,17,23,28,35,41
